gameid,date,league,year,split,playoffs,game,patch,blue_team,red_team,blue_elo,red_elo,elo_diff,elo_diff_signed_sq,top_elo_diff,jng_elo_diff,mid_elo_diff,bot_elo_diff,sup_elo_diff,blue_rwr,red_rwr,rwr_diff,h2h_wr,role_h2h_wr,role_h2h_signed_sq,gd20_diff,gd15_diff,top_gd15_diff,jng_gd15_diff,mid_gd15_diff,bot_gd15_diff,sup_gd15_diff,outperf_diff,outperf_exp_diff,outperf_elo_diff,outperf_elo_exp_diff,rwr_exp_diff,gd15_exp_diff,first_blood_diff,first_dragon_diff,first_tower_diff,kill_diff_diff,game_len_diff,dragons_diff,barons_diff,blue_days_since,red_days_since,days_since_diff,blue_first_pick,series_score,q_blue_win,blue_win
LOLTMNT03_191030,2025-01-24 09:49:42+00:00,LCK,2025,Cup,0,3,15.01,Kiwoom DRX,BNK FEARX,1454.6133716813479,1486.2671386260013,-31.6537669446534,-1001.9609617864321,-150.19811734190307,-54.491904006548566,169.55193542198958,6.880811259499978,-130.01156005630423,0.5,0.3,0.2,0.36363636363636365,0.475,-0.003125,-245.60000000000002,-119.16,-455.0,995.0,-131.59999999999997,-813.4,-190.8,0.1666877219379968,0.08519741110729967,0.17211504315947432,0.07457901026111492,0.08408138090061656,-330.55166420251714,-0.18453711988903992,-0.7387676650127628,0.13278072688903808,5.854994343919216,90.59112977071732,0.025952355817158823,-0.024878588549529734,0.0,0.0,0.0,1,0,0.4462523105547707,1
11726-11726_game_2,2025-01-24 10:38:13+00:00,LPL,2025,Split 1,0,2,15.02,Top Esports,Anyone's Legend,1698.7124354263058,1643.2834378341802,55.4289975921256,3072.3737740678653,121.47775265001496,-141.67941997672483,109.18222764122493,109.59718201338501,78.56724563272724,0.6,0.6,0.0,0.7,0.5687179487179487,0.00829454306377383,,85.44999999999999,,,,,,-0.2884224913044717,-0.42643707876560466,-0.3246961817301032,-0.49365290017936436,-0.30715880386029815,-50.99908946666193,-0.6178629954487266,-0.596021036983104,0.3691393480249033,-7.453767606771079,-52.83263093105734,-0.974103027422276,-0.9818229840904884,0.0,0.0,0.0,1,-1,0.5540237865705194,1
LOLTMNT03_190264,2025-01-24 11:12:47+00:00,LCK,2025,Cup,0,1,15.01,T1,KT Rolster,1787.2179848438057,1594.969798910161,192.24818593364466,36959.36499477721,202.29020114115838,397.6455054239675,298.39496206120293,-196.20451692563506,259.1147779675316,0.3,0.4,-0.10000000000000003,0.65,0.5906666666666667,0.014435555555555549,2036.8000000000002,223.6,563.0,-657.2,-65.0,791.8,485.4,0.032401329268449366,0.18274163560848525,-0.20447370748682686,-0.0444237502773142,0.3620976699480908,544.3351700263245,0.30553326861292196,0.46738127510636057,0.49173920761130663,10.27340375302122,109.88048284642878,1.4323620467822982,0.3636594587151775,1.0,5.0,-4.0,1,0,0.6259521291653675,1
11726-11726_game_3,2025-01-24 11:45:17+00:00,LPL,2025,Split 1,0,3,15.02,Anyone's Legend,Top Esports,1637.2130063363918,1704.7903151648152,-67.57730882842338,-4566.692668492109,-132.28941886198209,125.50706959209992,-120.23628990839484,-120.64300345712059,-90.22490150671729,0.6,0.6,0.0,0.2727272727272727,0.4017857142857143,-0.016143176020408163,,-85.44999999999999,,,,,,0.039007963537703416,-0.044661431862590834,0.11989498979508872,0.030954109608085548,-0.0849888372977915,50.99908946666193,0.1150629115593389,0.11721472588817272,-0.5583975436174322,7.8007697699148375,36.43344431621517,0.6905927118229787,0.6959966814907265,0.0,0.0,0.0,1,0,0.4459762134294806,1
LOLTMNT03_191065,2025-01-24 12:03:15+00:00,LCK,2025,Cup,0,2,15.01,KT Rolster,T1,1591.3068748267692,1791.2925618909132,-199.98568706414403,-39994.27503051775,-209.3802439342512,-402.12742186336845,-304.3798751693432,181.75604717829333,-265.7969415320513,0.4,0.4,0.0,0.3333333333333333,0.3647435897435898,-0.020855163132807365,-6254.8,-855.6400000000001,-1458.8000000000002,155.4,-443.0,-1570.8,-961.0,-0.36931212636863464,-0.4544440732408409,-0.13572523663470332,-0.2210913973614751,-0.5621889615910483,-1221.4056903826045,-0.5225938806564301,-0.6446080778292222,-0.6442174453279147,-14.539632701780398,-75.6780138394115,-1.9113740253749938,-0.5545616211006242,0.0,0.0,0.0,1,-1,0.3740478708346325,1
11726-11726_game_4,2025-01-24 12:49:04+00:00,LPL,2025,Split 1,0,4,15.02,Top Esports,Anyone's Legend,1696.2306739808623,1645.7839756559702,50.44669832489217,2544.8693718826785,113.85867084446386,-138.71320771050296,102.0394107568236,102.43816722021438,72.61045051346196,0.5,0.6,-0.09999999999999998,0.6666666666666667,0.560392156862745,0.0064252210688196835,,85.44999999999999,,,,,,-0.2620211667388152,-0.3687323685206353,-0.3419599493114869,-0.44658769556413486,-0.2492284065189308,-50.99908946666193,-0.38054403809153725,-0.3907709007491058,0.07343709527743292,-9.81750950623331,-26.488837988244995,-1.718297268785624,-0.8046388622982783,0.0,0.0,0.0,1,-1,0.5540237865705194,0
LOLTMNT03_191077,2025-01-24 13:04:39+00:00,LCK,2025,Cup,0,3,15.01,T1,KT Rolster,1780.880125551995,1602.164190061145,178.71593549084992,31939.385598369627,187.44381792573427,377.6772143774808,281.3763294903174,-196.38301438542953,243.46533004614616,0.4,0.4,0.0,0.6363636363636364,0.581045751633987,0.011465675594856685,5586.4,819.8800000000001,954.8,-221.39999999999998,427.2,1816.4,1122.4,-0.09377707653118014,-0.19779327093758792,-0.333724788357611,-0.44333555895515575,0.09353227311373391,876.667404709531,0.6745363090868859,0.7512256544804554,0.14223161910215548,3.647507632265355,48.95441648636347,0.4118000398803403,0.3969137273978217,0.0,0.0,0.0,1,0,0.6259521291653675,1
11727-11727_game_1,2025-01-25 05:30:35+00:00,LPL,2025,Split 1,0,1,15.02,Bilibili Gaming,LNG Esports,1888.19296939321,1569.4984302437429,318.6945391494671,101566.20928369123,228.58632803651722,84.4641731856741,480.0673767808946,400.1774088721238,400.1774088721238,0.7,0.4,0.29999999999999993,0.5,0.5923319327731094,0.021491629740131357,1511.8000000000002,-275.00666666666666,-404.0,53.26666666666665,,,,0.5988781872413437,0.6560757929810028,0.2021523561331331,0.39883720989659105,0.6111974038850586,-307.1590702523872,0.31453009982665286,0.3058735426111599,-0.0442565161416999,10.630578549889407,-144.98113648735693,1.1619178427961385,-0.1349331003108653,7.0,11.0,-4.0,1,0,0.7439969864378295,1
LOLTMNT03_191178,2025-01-25 06:06:39+00:00,LCK,2025,Cup,0,1,15.01,Hanwha Life Esports,Dplus Kia,1839.0232786799352,1645.9492463625702,193.07403231736498,37277.5819552869,343.87134957285593,186.4673467246132,144.78098522712253,144.78098522712253,145.46949483511276,0.6,0.6,0.0,0.6363636363636364,0.5829166666666666,0.008828993055555553,-284.0,137.28,148.59999999999997,-703.8,368.79999999999995,517.2,355.6,0.026403538769222745,0.1665403842997033,-0.07035793168707391,0.08020306635336691,0.10255192001414237,219.393718221485,0.18463621919927334,0.6292257634199259,-0.08183328063230993,-1.2118131766824876,199.3493722852263,1.15745263008901,0.6235643269523379,1.0,2.0,-1.0,1,0,0.592241101475382,0
11727-11727_game_2,2025-01-25 06:25:38+00:00,LPL,2025,Split 1,0,2,15.02,LNG Esports,Bilibili Gaming,1567.3059484660148,1890.2473085383285,-322.9413600723137,-104291.12204535579,-233.76537270865902,-91.33593111539767,-482.78102722665903,-403.41223465542635,-403.41223465542635,0.3,0.7,-0.39999999999999997,0.4285714285714286,0.3738888888888889,-0.030878086419753085,-1511.8000000000002,275.00666666666666,404.0,-53.26666666666665,,,,-0.5247136417049751,-0.5903803127781181,-0.26853686019904,-0.38192100985778815,-0.7365587753469259,307.1590702523872,-0.5288916625060418,0.10332970542695769,-0.2864616239555798,-19.825111060527515,98.74852945615112,-1.465666045721606,-0.23170860766454882,0.0,0.0,0.0,1,-1,0.2560030135621704,0
LOLTMNT03_191179,2025-01-25 07:00:00+00:00,LCK,2025,Cup,0,2,15.01,Hanwha Life Esports,Dplus Kia,1828.2463197632696,1656.7665276830244,171.47979208024526,29405.319091884146,320.15126428688677,164.90595593979492,123.8880929300517,123.8880929300517,124.5655543144403,0.5,0.7,-0.19999999999999996,0.5833333333333333,0.5373774509803921,0.002445048178585161,953.5999999999999,219.84,418.6,-395.8,442.6,328.8,305.0,-0.05385185234744935,-0.26308668970995264,-0.1799752128908319,-0.4285125074866963,-0.24565484124487014,5.794280768814673,-0.17947523918789351,0.13173744176656327,0.2514372961847679,-4.127328187754054,143.22465068841484,-0.12466552944723297,0.11905384361186672,0.0,0.0,0.0,1,-1,0.592241101475382,1
11727-11727_game_3,2025-01-25 07:19:20+00:00,LPL,2025,Split 1,0,3,15.02,LNG Esports,Bilibili Gaming,1565.160936849286,1892.2580439507008,-327.09710710141485,-106992.51747411446,-238.82785142711327,-98.04166430618079,-485.4447714280677,-406.58562417285634,-406.58562417285634,0.2,0.7,-0.49999999999999994,0.375,0.34560222672064783,-0.037954575477593476,-1511.8000000000002,275.00666666666666,404.0,-53.26666666666665,,,,-0.6612007412199022,-0.6082285745117094,-0.5048904470145877,-0.41986022477095275,-0.8243117353702328,307.1590702523872,-0.6702241637542292,0.38105138642625525,-0.5005231367689058,-18.799666039152648,62.80154096445199,-1.6782897877694323,-0.47091661799256895,0.0,0.0,0.0,1,-2,0.2560030135621704,0
LOLTMNT03_190416,2025-01-25 07:59:38+00:00,LCK,2025,Cup,0,3,15.01,Dplus Kia,Hanwha Life Esports,1652.8409331687794,1832.2103027844867,-179.36936961570723,-32173.370756336197,-325.7983612221292,-172.83754773476426,-132.51498976517564,-132.51498976517564,-133.1809595912921,0.7,0.6,0.09999999999999998,0.38461538461538464,0.4264705882352941,-0.0069348327566320644,-1325.1999999999998,-147.44,-448.2,379.0,-330.4,-243.59999999999997,-94.0,-0.12344513059870733,-0.11422208036266454,0.04547168506245201,0.09631016586734145,-0.1367622037559757,70.32383253398727,0.4430738526862952,0.22522497601817532,-0.49344729258410724,1.036806175663529,-102.10602111889602,-0.20401353675955258,-0.37461709790092196,0.0,0.0,0.0,1,0,0.407758898524618,1
LOLTMNT03_190434,2025-01-25 09:24:12+00:00,LCK,2025,Cup,0,1,15.01,Gen.G,DN SOOPers,1757.6044616298273,1498.126731530539,259.47773009928824,67328.69241747908,366.3361065759923,261.3279657435269,452.605232085343,155.09988717497708,62.019458916601934,0.6,0.4,0.19999999999999996,1.0,0.5686813186813187,0.01919001328341988,2227.6,292.59999999999997,163.20000000000002,838.2,49.19999999999999,196.60000000000002,215.8,0.1437091250752456,-0.01926226672303366,0.17831801652813123,-0.0013067966236595119,0.1723876370706041,174.46886877501709,0.29782439192677906,-0.08495064547327746,0.4446886435308859,-2.6886171186043426,116.95458877252122,1.4264303488986294,0.33977088153649726,2.0,1.0,1.0,1,0,0.7706622539817704,1
11728-11728_game_1,2025-01-25 09:27:08+00:00,LPL,2025,Split 1,0,1,15.02,Invictus Gaming,Royal Never Give Up,1583.6485600704293,1356.1349357556433,227.51362431478606,51762.44924884961,200.55919197951994,-120.8999670695689,213.42728332411207,435.8864940375188,408.5951193023466,0.4,0.4,0.0,0.6666666666666666,0.5285714285714286,0.004081632653061227,,,,,,,,,,-0.6709835147434534,-0.9244417501181972,-0.4873387339211728,,-0.6792061093871455,0.16895691465370777,-0.3803128063676594,-7.941843115044104,-170.25230441731037,-0.8289614398122362,-0.7173142706204774,5.0,10.0,-5.0,1,0,0.6908371369854289,0
LOLTMNT03_190436,2025-01-25 10:14:02+00:00,LCK,2025,Cup,0,2,15.01,DN SOOPers,Gen.G,1495.3904456965545,1760.6857360685797,-265.2952903720252,-70381.59109357717,-370.5638538842445,-267.1381784825596,-455.9179685450731,-162.37609831668942,-70.48035263156044,0.3,0.6,-0.3,0.0,0.3723809523809524,-0.025718820861678,-924.0,-134.32000000000002,172.39999999999998,-551.4,72.0,-141.4,-223.2,-0.07880317400905679,-0.1044502007921346,-0.06032591476160906,-0.07335191358810442,-0.42939193857680774,-163.20362049691684,0.10024351827863953,-0.2492551407960905,-0.0025614578442353375,-5.579585795798505,-80.73453509920478,-2.2246630221111956,-0.537839617075548,0.0,0.0,0.0,1,-1,0.2293377460182296,0
11728-11728_game_2,2025-01-25 10:29:01+00:00,LPL,2025,Split 1,0,2,15.02,Invictus Gaming,Royal Never Give Up,1572.5718931575423,1367.2627240814159,205.3091690761264,42151.85490672946,178.2934084355236,-137.4921252838833,191.11845782258342,410.8030464358403,383.82305797056756,0.3,0.5,-0.2,0.5714285714285714,0.4553571428571429,-0.003640518707482991,,,,,,,,-0.33364909192755393,-0.5952185887938625,-0.9298053072033017,-1.1980167561574946,-0.6585782989995905,,-0.7928854618257715,-0.1904507523697893,0.03378103554263856,-12.004040404527498,-120.39749605995121,-0.8977141931233346,-1.1282817673164884,0.0,0.0,0.0,1,-1,0.6908371369854289,1
11728-11728_game_3,2025-01-25 11:32:50+00:00,LPL,2025,Split 1,0,3,15.02,Royal Never Give Up,Invictus Gaming,1363.684976513636,1576.2006782917472,-212.51570177811118,-45162.92350224309,-185.49299709427078,124.4930405849625,-198.25674185798903,-414.9828381611974,-388.33897236206167,0.4,0.4,0.0,0.375,0.47777777777777775,-0.0024691358024691358,,,,,,,,0.4244457545752581,0.2586699802421679,0.9790420514533162,0.7127009097957948,0.14356362404494372,,0.24629923065065523,-0.17540506596853217,0.276353275120153,0.8801663559560091,81.56614293484927,-0.30648243532320496,0.789797237121542,0.0,0.0,0.0,1,0,0.3091628630145711,0
11728-11728_game_4,2025-01-25 12:23:54+00:00,LPL,2025,Split 1,0,4,15.02,Invictus Gaming,Royal Never Give Up,1579.7189465186912,1360.2162784564043,219.50266806228683,48181.42128646247,192.47092986194752,-111.90742693917923,205.17558604776355,419.0468861148663,392.7273652260351,0.5,0.4,0.09999999999999998,0.6666666666666666,0.57375,0.007039062500000001,,,,,,,,-0.07685526104045803,0.10976127328646806,-0.6256745941731199,-0.2553978061581993,0.20822605579592418,,0.13631113117192617,0.4315041388053575,0.12399389267066246,6.7844571812606445,-52.79704788909339,1.131978889981013,-0.24413747335769442,0.0,0.0,0.0,1,1,0.6908371369854289,1
LOLTMNT04_92110,2025-01-25 17:08:30+00:00,LEC,2025,Winter,0,1,15.02,Rogue,Fnatic,1362.839271668327,1597.7046923133862,-234.8654206450592,-55161.7658147806,-19.056188343267422,-430.5297618069894,-277.47936883518514,-98.1563500376717,-349.1054342021812,0.2,0.4,-0.2,0.0,0.44375,-0.0080078125,-3024.2,-360.6400000000001,227.6,-713.8,26.399999999999977,-1345.6,2.1999999999999886,-0.2165692668695232,-0.3730818393238786,0.022138373406401263,-0.16163298962821032,-0.41454238638141444,-470.3844289783996,-0.11485332207516596,0.11346994509960268,0.209533818762897,-10.8737861311983,828.2015535973605,-0.059855528635535116,0.6266341682714383,5.0,4.0,1.0,1,0,0.280851,0
LOLTMNT04_92114,2025-01-25 18:08:27+00:00,LEC,2025,Winter,0,1,15.02,Team BDS,Team Heretics,1558.6341147330131,1509.2614656906828,49.372649042330295,2437.6584734571184,-58.46728155262008,-1.7124645764733941,211.08444966335333,178.7585401852748,-82.79999850788386,0.6,0.3,0.3,0.8571428571428571,0.5769607843137254,0.014908929257977705,-1676.0,-420.99999999999994,-1044.6,-105.2,563.0,-1035.8,-482.40000000000003,,,0.025644802813390113,0.23275769590163511,0.3141390434519718,-179.4938444340268,0.18142910835586717,0.2289585885305866,-0.1578090109667269,7.200327652450762,178.08759327707526,1.2813397628566534,0.1797857833930615,5.0,5.0,0.0,1,0,,0
LOLTMNT04_92126,2025-01-25 19:08:52+00:00,LEC,2025,Winter,0,1,15.02,GiantX,Movistar KOI,1550.3921074201855,1542.7151773233115,7.676930096874003,58.93525571228988,-2.991236075124789,-16.425628264904844,-17.762865367582435,37.782190095991155,37.782190095991155,0.5,0.6,-0.09999999999999998,0.5,0.5475,0.00728125,-1512.4,-287.52,187.0,-8.0,-707.1999999999999,-588.8,-320.6,0.23497914917130874,0.30120307908278654,0.2696561803675584,0.26163242054397834,0.16198661802616088,-240.27843929176737,0.05318749725302352,0.0417083660073303,-0.4858399615101736,4.695369169839741,425.38092949797897,1.3642127187415487,0.5441839240446306,4.0,5.0,-1.0,1,0,0.463731,0
LOLTMNT04_92133,2025-01-25 20:07:47+00:00,LEC,2025,Winter,0,1,15.02,Team Vitality,G2 Esports,1511.2053513703274,1652.5409676917473,-141.33561632141982,-19975.756440955593,2.7458830816972295,-235.6184339965764,2.7458830816972295,-300.08785089429466,-176.4635628796218,0.3,0.3,0.0,0.6666666666666667,0.46030219780219783,-0.006248396177997827,-4559.4,-82.0,-168.6,-169.39999999999998,-264.4,-61.19999999999999,253.60000000000002,-0.30301759969571507,-0.35552473234134596,-0.09886756210336736,-0.1127520502722617,-0.21911332706210876,-232.52386138256824,0.2770325561273171,0.23845486267082006,-0.3073206660670125,-7.702033581473304,-25.59430192914124,-0.6866352821291619,-0.14456033588753558,5.0,5.0,0.0,1,0,0.298643,0
LOLTMNT04_92142,2025-01-25 21:14:10+00:00,LEC,2025,Winter,0,1,15.02,Karmine Corp,SK Gaming,1575.2711323821034,1498.3550123640202,76.91612001808312,5916.089518636167,-47.813200857760876,272.9961467233204,-56.59789794797757,101.12606593740702,114.8694862354248,0.5,0.1,0.4,0.5,0.49107142857142855,-0.0015146683673469392,2337.6,12.28000000000001,-40.599999999999966,-235.0,586.2,181.4,-430.6,0.4505572302470042,0.417367927713595,0.5691818318765591,0.4330432831002469,0.45929844732741243,-134.54039161948728,-0.13744148476313978,0.13676220375597586,0.15992964760291148,10.376349736657337,333.18515184772923,1.700662835800788,0.16907021819840795,5.0,5.0,0.0,1,0,0.720524,1
LOLTMNT03_191289,2025-01-26 06:04:20+00:00,LCK,2025,Cup,0,1,15.01,T1,Nongshim RedForce,1785.0987168478564,1576.9770821903808,208.12163465747562,43314.614812499756,222.744403364434,472.2661404451337,412.77435479159885,-171.41889294460907,104.24216763082154,0.5,0.4,0.09999999999999998,0.6,0.4999844720496894,0.002064402816892353,5043.6,788.6,305.6,331.59999999999997,769.4,1709.6,826.8,0.10859046672167734,0.12810310042690415,0.011360825212087994,0.009518667167444692,0.34948127810536506,911.7176156647796,0.12908450476248245,0.20387765709535466,0.18748045584473744,7.164239189494812,-304.4906915874344,0.11972835457715436,0.012774759332331631,1.0,2.0,-1.0,1,0,0.7365162783581356,1
LOLTMNT03_191291,2025-01-26 06:58:03+00:00,LCK,2025,Cup,0,2,15.01,Nongshim RedForce,T1,1573.3128193007615,1788.9877021673885,-215.67488286662706,-46515.6550995333,-229.2747991558697,-475.8322993401996,-416.94688494849424,157.49949992391157,-113.81993081248447,0.4,0.6,-0.19999999999999996,0.36363636363636365,0.4520833333333333,-0.009743923611111113,-5460.8,-911.3199999999999,-374.4,-708.8,-731.4,-1794.4,-947.5999999999999,-0.09059603727755781,-0.24230943772794356,0.024051782163843006,-0.13502573115941635,-0.5533574873011405,-913.8309473152791,-0.3990797459611226,0.15728564003325163,-0.4399569117187012,-7.519614544174985,212.0970129959178,0.5249107444233769,-0.3176629241600172,0.0,0.0,0.0,1,-1,0.2634837216418644,0
LOLTMNT03_191298,2025-01-26 08:34:53+00:00,LCK,2025,Cup,0,1,15.01,KT Rolster,HANJIN BRION,1598.2942129794778,1553.0955298086756,45.19868317080227,2042.9209603745642,209.98620416600374,-141.82894945066073,75.00769550679843,-157.7396182732714,240.5680839051406,0.3,0.5,-0.2,0.7,0.5970588235294118,0.017450215380269758,-4036.4,-683.9599999999999,-381.4,-461.6,-1027.4,-1084.2,-465.19999999999993,-0.18716151859829605,-0.43163573970095925,-0.06483107099366511,-0.3045715436329699,-0.3109517194375089,-685.3174137247124,-0.3296229186007864,0.068866801798589,-0.3428795043364434,-9.573464125463282,-382.2582024674282,0.42398442911874445,-0.2908663894793923,1.0,2.0,-1.0,1,0,0.6146760794917354,1
LOLTMNT03_190508,2025-01-26 09:36:41+00:00,LCK,2025,Cup,0,2,15.01,HANJIN BRION,KT Rolster,1546.7383550980169,1604.5857062849989,-57.847351186981996,-3346.3160393500275,-219.39667680479215,125.4447683952369,-86.94765884299932,141.05124947247896,-249.3884381548355,0.5,0.4,0.09999999999999998,0.2727272727272727,0.3525,-0.025864583333333337,3671.2,704.52,659.6,708.4000000000001,932.2,1020.6,201.8,0.08805786492943053,0.040918659658071704,-0.019267548283796843,-0.07347586251859393,-0.09105438902112856,725.3526162056905,0.5394566356479353,0.2692344239957573,0.5487362456628951,3.1537484435886047,274.90603953420305,-0.2619067298735813,-0.09639352736442541,0.0,0.0,0.0,1,-1,0.3853239205082646,0
LOLTMNT04_92193,2025-01-26 17:07:00+00:00,LEC,2025,Winter,0,1,15.02,GiantX,Team Heretics,1543.023203549647,1517.3907465984648,25.63245695118212,657.0228493542046,24.06488069205443,-34.68773391935906,41.28200397407636,203.38630760854062,-105.88317359940038,0.4,0.3,0.10000000000000003,0.5,0.4818181818181818,-0.0016528925619834702,750.5999999999999,-116.52000000000001,-34.19999999999999,-115.6,607.4,-465.4,-574.8,0.21860973547230866,0.13265809053530672,0.23978045690978303,-0.011394782927822138,-0.020814556708917686,248.70626374815197,0.42700037584910705,0.10732508089497533,-0.10512716933341204,3.5613716988411714,327.8028886746288,0.4144109723605891,0.5342655680363186,0.0,0.0,0.0,1,0,0.643705,1
