type,quantity,market_ticker,side,entry_price_cents,exit_price_cents,open_fees_cents,close_fees_cents,realized_pnl_without_fees_cents,realized_pnl_with_fees_cents,close_timestamp,open_timestamp
trade,28,KXLOLMAP-26MAR07SENC9-1-SEN,no,63,80,0,0,476,476,2026-03-07T15:20:12-05:00,2026-03-07T15:13:02-05:00
trade,10,KXLOLMAP-26MAR07SENC9-1-C9,no,20,9,0,0,-110,-110,2026-03-07T15:35:33-05:00,2026-03-07T15:20:11-05:00
trade,30,KXLOLMAP-26MAR07SENC9-1-SEN,no,65,100,0,0,1050,1050,2026-03-07T15:53:38-05:00,2026-03-07T15:14:13-05:00
trade,6,KXLOLMAP-26MAR07SENC9-1-SEN,no,69,100,0,0,186,186,2026-03-07T15:53:38-05:00,2026-03-07T15:15:30-05:00
trade,10,KXLOLMAP-26MAR07SENC9-1-SEN,no,65,100,0,0,350,350,2026-03-07T15:53:38-05:00,2026-03-07T15:17:18-05:00
trade,9,KXLOLMAP-26MAR07SENC9-1-SEN,no,70,100,0,0,270,270,2026-03-07T15:53:38-05:00,2026-03-07T15:19:50-05:00
trade,10,KXLOLMAP-26MAR07SENC9-1-SEN,no,91,100,0,0,90,90,2026-03-07T15:53:38-05:00,2026-03-07T15:35:20-05:00
trade,10,KXLOLMAP-26MAR07SENC9-1-SEN,no,90,100,0,0,100,100,2026-03-07T15:53:38-05:00,2026-03-07T15:36:00-05:00
trade,6,KXLOLMAP-26MAR07SENC9-1-SEN,no,88,100,0,0,72,72,2026-03-07T15:53:38-05:00,2026-03-07T15:36:16-05:00
trade,10,KXLOLMAP-26MAR07SENC9-1-SEN,no,87,100,0,0,130,130,2026-03-07T15:53:38-05:00,2026-03-07T15:37:23-05:00
trade,10,KXLOLMAP-26MAR07SENC9-1-SEN,no,87,100,0,0,130,130,2026-03-07T15:53:38-05:00,2026-03-07T15:37:23-05:00
trade,10,KXLOLMAP-26MAR07SENC9-1-SEN,no,81,100,0,0,190,190,2026-03-07T15:53:38-05:00,2026-03-07T15:38:53-05:00
trade,10,KXLOLMAP-26MAR07SENC9-1-SEN,no,81,100,0,0,190,190,2026-03-07T15:53:38-05:00,2026-03-07T15:39:04-05:00
trade,20,KXLOLMAP-26MAR07SENC9-1-C9,no,20,0,0,0,-400,-400,2026-03-07T15:53:38-05:00,2026-03-07T15:20:11-05:00
trade,10,KXLOLMAP-26MAR07SENC9-1-C9,no,9,0,0,0,-90,-90,2026-03-07T15:53:38-05:00,2026-03-07T15:22:12-05:00
trade,20,KXLOLMAP-26MAR07SENC9-2-C9,no,29,44,0,0,300,300,2026-03-07T16:15:48-05:00,2026-03-07T16:05:28-05:00
trade,20,KXLOLMAP-26MAR07SENC9-2-C9,no,29,45,0,0,320,320,2026-03-07T16:15:48-05:00,2026-03-07T16:05:28-05:00
trade,10,KXLOLMAP-26MAR07SENC9-2-C9,no,29,59,0,0,300,300,2026-03-07T16:16:57-05:00,2026-03-07T16:05:28-05:00
trade,10,KXLOLMAP-26MAR07SENC9-2-C9,no,29,59,0,0,300,300,2026-03-07T16:16:57-05:00,2026-03-07T16:05:28-05:00
trade,20,KXLOLMAP-26MAR07SENC9-2-C9,no,29,56,0,0,540,540,2026-03-07T16:18:18-05:00,2026-03-07T16:05:28-05:00
trade,10,KXLOLMAP-26MAR07SENC9-2-C9,no,29,84,0,0,550,550,2026-03-07T16:21:45-05:00,2026-03-07T16:05:28-05:00
trade,30,KXLOLMAP-26MAR07SENC9-2-SEN,no,70,5,0,10,-1950,-1960,2026-03-07T16:28:55-05:00,2026-03-07T16:10:57-05:00
trade,20,KXLOLMAP-26MAR07SENC9-2-SEN,no,68,5,0,7,-1260,-1267,2026-03-07T16:28:55-05:00,2026-03-07T16:11:32-05:00
trade,30,KXLOLMAP-26MAR07SENC9-2-SEN,no,68,5,0,10,-1890,-1900,2026-03-07T16:28:55-05:00,2026-03-07T16:11:32-05:00
trade,10,KXLOLMAP-26MAR07SENC9-2-SEN,no,63,5,0,3,-580,-583,2026-03-07T16:28:55-05:00,2026-03-07T16:14:14-05:00
trade,7,KXLOLMAP-26MAR07SENC9-2-SEN,no,58,5,0,2,-371,-373,2026-03-07T16:28:55-05:00,2026-03-07T16:15:48-05:00
trade,3,KXLOLMAP-26MAR07SENC9-2-SEN,no,58,5,0,1,-159,-160,2026-03-07T16:28:55-05:00,2026-03-07T16:15:48-05:00
trade,9,KXLOLMAP-26MAR07SENC9-2-SEN,no,58,5,0,3,-477,-480,2026-03-07T16:28:56-05:00,2026-03-07T16:15:48-05:00
trade,1,KXLOLMAP-26MAR07SENC9-2-SEN,no,58,5,0,0,-53,-53,2026-03-07T16:28:56-05:00,2026-03-07T16:15:48-05:00
trade,20,KXLOLMAP-26MAR07SENC9-2-SEN,no,39,5,0,7,-680,-687,2026-03-07T16:28:56-05:00,2026-03-07T16:17:23-05:00
trade,10,KXLOLMAP-26MAR07SENC9-2-SEN,no,24,5,0,3,-190,-193,2026-03-07T16:28:56-05:00,2026-03-07T16:19:29-05:00
trade,10,KXLOLMAP-26MAR07SENC9-2-SEN,no,21,5,0,3,-160,-163,2026-03-07T16:28:56-05:00,2026-03-07T16:26:31-05:00
trade,10,KXLOLMAP-26MAR07SENC9-2-SEN,no,20,5,0,17,-150,-167,2026-03-07T16:28:57-05:00,2026-03-07T16:26:31-05:00
trade,10,KXLOLMAP-26MAR07SENC9-2-SEN,yes,95,99,4,0,40,36,2026-03-07T16:30:03-05:00,2026-03-07T16:28:57-05:00
trade,10,KXLOLMAP-26MAR07SENC9-2-C9,no,29,100,0,0,710,710,2026-03-07T16:42:58-05:00,2026-03-07T16:05:28-05:00
trade,50,KXLOLMAP-26MAR07SENC9-2-C9,no,28,100,0,0,3600,3600,2026-03-07T16:42:58-05:00,2026-03-07T16:09:36-05:00
trade,20,KXLOLMAP-26MAR07SENC9-2-C9,no,54,100,0,0,920,920,2026-03-07T16:42:58-05:00,2026-03-07T16:17:51-05:00
trade,10,KXLOLMAP-26MAR07SENC9-2-C9,no,71,100,0,0,290,290,2026-03-07T16:42:58-05:00,2026-03-07T16:27:02-05:00
trade,10,KXLOLMAP-26MAR07SENC9-2-C9,no,71,100,0,0,290,290,2026-03-07T16:42:58-05:00,2026-03-07T16:27:02-05:00
trade,10,KXLOLMAP-26MAR07SENC9-2-C9,no,95,100,0,0,50,50,2026-03-07T16:42:58-05:00,2026-03-07T16:29:53-05:00
trade,10,KXLOLMAP-26MAR07SENC9-2-C9,no,95,100,0,0,50,50,2026-03-07T16:42:58-05:00,2026-03-07T16:29:53-05:00
trade,5,KXLOLMAP-26MAR07SENC9-2-C9,no,82,100,0,0,90,90,2026-03-07T16:42:58-05:00,2026-03-07T16:34:05-05:00
trade,30,KXLOLMAP-26MAR07SENC9-2-SEN,yes,95,100,13,0,150,137,2026-03-07T16:42:58-05:00,2026-03-07T16:28:57-05:00
trade,50,KXLOLMAP-26MAR07SENC9-2-SEN,yes,95,100,17,0,250,233,2026-03-07T16:42:58-05:00,2026-03-07T16:28:57-05:00
trade,10,KXLOLMAP-26MAR07SENC9-2-SEN,yes,85,100,0,0,150,150,2026-03-07T16:42:58-05:00,2026-03-07T16:33:31-05:00
trade,10,KXLOLMAP-26MAR07SENC9-3-C9,yes,63,61,0,0,-20,-20,2026-03-07T17:11:55-05:00,2026-03-07T16:56:13-05:00
trade,10,KXLOLMAP-26MAR07SENC9-3-SEN,no,59,100,0,0,410,410,2026-03-07T17:43:08-05:00,2026-03-07T17:04:45-05:00
trade,10,KXLOLMAP-26MAR07SENC9-3-SEN,no,63,100,0,0,370,370,2026-03-07T17:43:08-05:00,2026-03-07T17:05:50-05:00
trade,10,KXLOLMAP-26MAR07SENC9-3-SEN,no,63,100,0,0,370,370,2026-03-07T17:43:08-05:00,2026-03-07T17:06:51-05:00
trade,10,KXLOLMAP-26MAR07SENC9-3-SEN,no,70,100,0,0,300,300,2026-03-07T17:43:08-05:00,2026-03-07T17:07:22-05:00
trade,5,KXLOLMAP-26MAR07SENC9-3-SEN,no,69,100,0,0,155,155,2026-03-07T17:43:08-05:00,2026-03-07T17:07:32-05:00
trade,10,KXLOLMAP-26MAR07SENC9-3-SEN,no,64,100,0,0,360,360,2026-03-07T17:43:08-05:00,2026-03-07T17:08:26-05:00
trade,5,KXLOLMAP-26MAR07SENC9-3-SEN,no,56,100,0,0,220,220,2026-03-07T17:43:08-05:00,2026-03-07T17:10:40-05:00
trade,5,KXLOLMAP-26MAR07SENC9-3-SEN,no,56,100,0,0,220,220,2026-03-07T17:43:08-05:00,2026-03-07T17:10:44-05:00
trade,5,KXLOLMAP-26MAR07SENC9-3-SEN,no,56,100,0,0,220,220,2026-03-07T17:43:08-05:00,2026-03-07T17:10:44-05:00
trade,10,KXLOLMAP-26MAR07SENC9-3-SEN,no,55,100,0,0,450,450,2026-03-07T17:43:08-05:00,2026-03-07T17:11:02-05:00
trade,6,KXLOLMAP-26MAR07SENC9-3-SEN,no,52,100,0,0,288,288,2026-03-07T17:43:08-05:00,2026-03-07T17:11:25-05:00
trade,10,KXLOLMAP-26MAR07SENC9-3-SEN,no,67,100,0,0,330,330,2026-03-07T17:43:08-05:00,2026-03-07T17:13:30-05:00
trade,10,KXLOLMAP-26MAR07SENC9-3-SEN,no,64,100,0,0,360,360,2026-03-07T17:43:08-05:00,2026-03-07T17:13:37-05:00
trade,2,KXLOLMAP-26MAR07SENC9-3-C9,yes,63,100,0,0,74,74,2026-03-07T17:43:08-05:00,2026-03-07T16:56:13-05:00
trade,8,KXLOLMAP-26MAR07SENC9-3-C9,yes,60,100,0,0,320,320,2026-03-07T17:43:08-05:00,2026-03-07T16:58:20-05:00
trade,22,KXLOLMAP-26MAR07SENC9-3-C9,yes,60,100,0,0,880,880,2026-03-07T17:43:08-05:00,2026-03-07T16:58:23-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,63,100,0,0,1110,1110,2026-03-07T17:43:08-05:00,2026-03-07T16:55:11-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,62,100,0,0,1140,1140,2026-03-07T17:43:08-05:00,2026-03-07T16:55:33-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,62,100,0,0,1140,1140,2026-03-07T17:43:08-05:00,2026-03-07T16:55:33-05:00
trade,12,KXLOLMAP-26MAR07SENC9-3-SEN,no,64,100,0,0,432,432,2026-03-07T17:43:08-05:00,2026-03-07T16:56:02-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,63,100,0,0,1110,1110,2026-03-07T17:43:08-05:00,2026-03-07T16:56:07-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,62,100,0,0,1140,1140,2026-03-07T17:43:08-05:00,2026-03-07T16:56:14-05:00
trade,18,KXLOLMAP-26MAR07SENC9-3-SEN,no,65,100,0,0,630,630,2026-03-07T17:43:08-05:00,2026-03-07T16:56:26-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,64,100,0,0,1080,1080,2026-03-07T17:43:08-05:00,2026-03-07T16:56:32-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,62,100,0,0,1140,1140,2026-03-07T17:43:08-05:00,2026-03-07T16:56:44-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,61,100,0,0,1170,1170,2026-03-07T17:43:08-05:00,2026-03-07T16:57:15-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,61,100,0,0,1170,1170,2026-03-07T17:43:08-05:00,2026-03-07T16:57:32-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,61,100,0,0,1170,1170,2026-03-07T17:43:08-05:00,2026-03-07T16:57:52-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,61,100,0,0,1170,1170,2026-03-07T17:43:08-05:00,2026-03-07T16:57:55-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,59,100,0,0,1230,1230,2026-03-07T17:43:08-05:00,2026-03-07T16:58:23-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,58,100,0,0,1260,1260,2026-03-07T17:43:08-05:00,2026-03-07T16:58:23-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,58,100,0,0,1260,1260,2026-03-07T17:43:08-05:00,2026-03-07T16:58:31-05:00
trade,18,KXLOLMAP-26MAR07SENC9-3-SEN,no,58,100,0,0,756,756,2026-03-07T17:43:08-05:00,2026-03-07T16:58:50-05:00
trade,30,KXLOLMAP-26MAR07SENC9-3-SEN,no,57,100,0,0,1290,1290,2026-03-07T17:43:08-05:00,2026-03-07T17:00:00-05:00
trade,10,KXLOLMAP-26MAR07SENC9-3-SEN,no,58,100,0,0,420,420,2026-03-07T17:43:08-05:00,2026-03-07T17:03:08-05:00
trade,10,KXLOLMAP-26MAR07SENC9-3-SEN,no,58,100,0,0,420,420,2026-03-07T17:43:08-05:00,2026-03-07T17:04:38-05:00
credit,0,,,0,0,0,0,3329,3329,2026-03-07T03:19:25-05:00,2026-03-07T03:19:25-05:00
trade,197,KXLOLTOTALMAPS-26MAR07SENC9-5,no,51,100,0,0,9653,9653,2026-03-08T03:07:58-04:00,2026-03-07T17:54:50-05:00
trade,103,KXLOLTOTALMAPS-26MAR07SENC9-5,no,51,100,0,0,5047,5047,2026-03-08T03:07:58-04:00,2026-03-07T17:54:53-05:00
trade,3,KXLOLTOTALMAPS-26MAR07SENC9-5,no,51,100,0,0,147,147,2026-03-08T03:07:58-04:00,2026-03-07T17:55:12-05:00
trade,71,KXLOLTOTALMAPS-26MAR07SENC9-5,no,50,100,0,0,3550,3550,2026-03-08T03:07:58-04:00,2026-03-07T17:57:48-05:00
trade,96,KXLOLTOTALMAPS-26MAR07SENC9-5,no,50,100,0,0,4800,4800,2026-03-08T03:07:58-04:00,2026-03-07T17:57:50-05:00
trade,38,KXLOLTOTALMAPS-26MAR07SENC9-5,no,50,100,0,0,1900,1900,2026-03-08T03:07:58-04:00,2026-03-07T17:57:54-05:00
trade,38,KXLOLTOTALMAPS-26MAR07SENC9-5,no,50,100,0,0,1900,1900,2026-03-08T03:07:58-04:00,2026-03-07T17:58:01-05:00
trade,38,KXLOLTOTALMAPS-26MAR07SENC9-5,no,50,100,0,0,1900,1900,2026-03-08T03:07:58-04:00,2026-03-07T17:58:05-05:00
trade,19,KXLOLTOTALMAPS-26MAR07SENC9-5,no,50,100,0,0,950,950,2026-03-08T03:07:58-04:00,2026-03-07T17:58:09-05:00
trade,27,KXLOLTOTALMAPS-26MAR07SENC9-5,no,48,100,0,0,1404,1404,2026-03-08T03:07:58-04:00,2026-03-07T17:58:52-05:00
trade,473,KXLOLTOTALMAPS-26MAR07SENC9-5,no,48,100,0,0,24596,24596,2026-03-08T03:07:58-04:00,2026-03-07T17:58:55-05:00
trade,7,KXLOLTOTALMAPS-26MAR07SENC9-5,no,45,100,0,0,385,385,2026-03-08T03:07:58-04:00,2026-03-07T17:59:52-05:00
trade,15,KXLOLTOTALMAPS-26MAR07SENC9-5,no,52,100,0,0,720,720,2026-03-08T03:07:58-04:00,2026-03-07T18:03:27-05:00
trade,11,KXLOLTOTALMAPS-26MAR07SENC9-5,no,52,100,0,0,528,528,2026-03-08T03:07:58-04:00,2026-03-07T18:03:48-05:00
trade,5,KXLOLTOTALMAPS-26MAR07SENC9-5,no,29,100,8,0,355,347,2026-03-08T03:07:58-04:00,2026-03-07T18:22:41-05:00
trade,170,KXLOLTOTALMAPS-26MAR07SENC9-5,no,30,100,250,0,11900,11650,2026-03-08T03:07:58-04:00,2026-03-07T18:22:41-05:00
trade,200,KXLOLTOTALMAPS-26MAR07SENC9-5,no,33,100,309,0,13400,13091,2026-03-08T03:07:58-04:00,2026-03-07T18:22:41-05:00
trade,3,KXLOLTOTALMAPS-26MAR07SENC9-5,no,59,100,6,0,123,117,2026-03-08T03:07:58-04:00,2026-03-07T18:28:09-05:00
trade,100,KXLOLTOTALMAPS-26MAR07SENC9-5,no,60,100,168,0,4000,3832,2026-03-08T03:07:58-04:00,2026-03-07T18:28:09-05:00
trade,12,KXLOLTOTALMAPS-26MAR07SENC9-5,no,81,100,13,0,228,215,2026-03-08T03:07:58-04:00,2026-03-07T18:28:13-05:00
trade,48,KXLOLMAP-26MAR08JDGBLG-1-JDG,no,62,100,0,0,1824,1824,2026-03-08T05:58:18-04:00,2026-03-08T04:19:17-04:00
trade,65,KXLOLMAP-26MAR08JDGBLG-1-JDG,no,62,100,0,0,2470,2470,2026-03-08T05:58:18-04:00,2026-03-08T05:07:35-04:00
trade,140,KXLOLMAP-26MAR08JDGBLG-1-JDG,no,62,100,0,0,5320,5320,2026-03-08T05:58:18-04:00,2026-03-08T05:18:11-04:00
trade,6,KXLOLMAP-26MAR08JDGBLG-1-BLG,yes,62,100,0,0,228,228,2026-03-08T05:58:18-04:00,2026-03-08T05:01:29-04:00
trade,3,KXLOLMAP-26MAR08JDGBLG-1-BLG,yes,62,100,0,0,114,114,2026-03-08T05:58:18-04:00,2026-03-08T05:07:56-04:00
trade,20,KXLOLMAP-26MAR08JDGBLG-1-BLG,yes,63,100,0,0,740,740,2026-03-08T05:58:18-04:00,2026-03-08T05:18:27-04:00
trade,50,KXLOLMAP-26MAR08JDGBLG-1-BLG,yes,59,100,0,0,2050,2050,2026-03-08T05:58:18-04:00,2026-03-08T05:20:15-04:00
trade,50,KXLOLMAP-26MAR08JDGBLG-1-BLG,yes,71,100,0,0,1450,1450,2026-03-08T05:58:18-04:00,2026-03-08T05:25:00-04:00
trade,300,KXLOLTOTALMAPS-26MAR08JDGBLG-5,no,58,100,0,0,12600,12600,2026-03-08T08:48:18-04:00,2026-03-08T07:44:39-04:00
trade,100,KXLOLMAP-26MAR08C9FUR-1-FUR,yes,43,100,0,0,5700,5700,2026-03-08T15:48:38-04:00,2026-03-08T15:11:08-04:00
trade,84,KXLOLMAP-26MAR08C9FUR-1-FUR,yes,43,100,0,0,4788,4788,2026-03-08T15:48:38-04:00,2026-03-08T15:15:30-04:00
trade,5,KXLOLMAP-26MAR08C9FUR-1-FUR,yes,58,100,0,0,210,210,2026-03-08T15:48:38-04:00,2026-03-08T15:21:00-04:00
trade,26,KXLOLMAP-26MAR08C9FUR-1-FUR,yes,58,100,0,0,1092,1092,2026-03-08T15:48:38-04:00,2026-03-08T15:21:01-04:00
trade,19,KXLOLMAP-26MAR08C9FUR-1-FUR,yes,58,100,0,0,798,798,2026-03-08T15:48:38-04:00,2026-03-08T15:21:01-04:00
trade,50,KXLOLMAP-26MAR08C9FUR-1-FUR,yes,50,100,0,0,2500,2500,2026-03-08T15:48:38-04:00,2026-03-08T15:23:20-04:00
trade,71,KXLOLMAP-26MAR08C9FUR-1-C9,no,44,100,0,0,3976,3976,2026-03-08T15:48:38-04:00,2026-03-08T15:13:58-04:00
trade,32,KXLOLMAP-26MAR08C9FUR-1-C9,no,41,100,0,0,1888,1888,2026-03-08T15:48:38-04:00,2026-03-08T15:15:17-04:00
trade,5,KXLOLMAP-26MAR08C9FUR-1-C9,no,57,100,0,0,215,215,2026-03-08T15:48:38-04:00,2026-03-08T15:21:00-04:00
trade,26,KXLOLMAP-26MAR08C9FUR-1-C9,no,57,100,0,0,1118,1118,2026-03-08T15:48:38-04:00,2026-03-08T15:21:01-04:00
trade,19,KXLOLMAP-26MAR08C9FUR-1-C9,no,57,100,0,0,817,817,2026-03-08T15:48:38-04:00,2026-03-08T15:21:01-04:00
trade,25,KXLOLMAP-26MAR08C9FUR-1-C9,no,51,100,0,0,1225,1225,2026-03-08T15:48:38-04:00,2026-03-08T15:23:20-04:00
trade,5,KXLOLMAP-26MAR08C9FUR-1-C9,no,51,100,0,0,245,245,2026-03-08T15:48:38-04:00,2026-03-08T15:23:20-04:00
trade,5,KXLOLMAP-26MAR08C9FUR-1-C9,no,51,100,0,0,245,245,2026-03-08T15:48:38-04:00,2026-03-08T15:23:20-04:00
trade,15,KXLOLMAP-26MAR08C9FUR-1-C9,no,51,100,0,0,735,735,2026-03-08T15:48:38-04:00,2026-03-08T15:23:21-04:00
trade,10,KXLOLMAP-26MAR08C9FUR-2-FUR,yes,48,47,0,0,-10,-10,2026-03-08T16:00:20-04:00,2026-03-08T15:59:19-04:00
trade,4,KXLOLMAP-26MAR08C9FUR-2-C9,no,48,52,0,0,16,16,2026-03-08T16:09:14-04:00,2026-03-08T15:55:53-04:00
trade,2,KXLOLMAP-26MAR08C9FUR-2-C9,no,48,52,0,0,8,8,2026-03-08T16:09:14-04:00,2026-03-08T15:56:14-04:00
trade,4,KXLOLMAP-26MAR08C9FUR-2-C9,no,48,52,0,0,16,16,2026-03-08T16:09:14-04:00,2026-03-08T15:56:14-04:00
trade,10,KXLOLMAP-26MAR08C9FUR-2-FUR,yes,48,100,0,0,520,520,2026-03-08T16:38:08-04:00,2026-03-08T15:59:19-04:00
trade,21,KXLOLMAP-26MAR08C9FUR-2-C9,no,48,100,0,0,1092,1092,2026-03-08T16:38:08-04:00,2026-03-08T15:56:14-04:00
trade,10,KXLOLMAP-26MAR08C9FUR-2-C9,no,47,100,0,0,530,530,2026-03-08T16:38:08-04:00,2026-03-08T15:59:24-04:00
trade,69,KXLOLMAP-26MAR08C9FUR-3-C9,no,46,100,0,0,3726,3726,2026-03-08T17:33:38-04:00,2026-03-08T16:27:40-04:00
trade,35,KXLOLMAP-26MAR08C9FUR-3-C9,no,46,100,0,0,1890,1890,2026-03-08T17:33:38-04:00,2026-03-08T16:27:59-04:00
trade,1,KXLOLMAP-26MAR08C9FUR-3-C9,no,49,100,0,0,51,51,2026-03-08T17:33:38-04:00,2026-03-08T16:34:15-04:00
trade,9,KXLOLMAP-26MAR08C9FUR-3-C9,no,49,100,0,0,459,459,2026-03-08T17:33:38-04:00,2026-03-08T16:34:45-04:00
trade,354,KXLOLMAP-26MAR08C9FUR-3-C9,no,48,100,0,0,18408,18408,2026-03-08T17:33:38-04:00,2026-03-08T16:38:56-04:00
trade,55,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T12:43:27-04:00,2026-03-13T13:10:03-04:00
trade,157,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T12:43:27-04:00,2026-03-13T13:21:58-04:00
trade,58,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T12:43:27-04:00,2026-03-13T13:24:23-04:00
trade,6,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T12:43:27-04:00,2026-03-13T13:31:16-04:00
trade,4,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T12:43:27-04:00,2026-03-13T13:53:50-04:00
trade,62,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T12:43:27-04:00,2026-03-13T13:58:57-04:00
trade,62,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T12:43:27-04:00,2026-03-13T14:03:09-04:00
trade,31,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T12:43:27-04:00,2026-03-13T14:05:27-04:00
trade,565,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T12:43:27-04:00,2026-03-13T14:25:24-04:00
trade,59,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T17:12:51-04:00,2026-03-13T18:37:30-04:00
trade,1,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T17:12:51-04:00,2026-03-13T18:38:08-04:00
trade,6,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T17:12:51-04:00,2026-03-13T19:06:52-04:00
trade,29,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T17:12:51-04:00,2026-03-13T19:10:52-04:00
trade,205,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T17:12:51-04:00,2026-03-13T19:20:36-04:00
trade,200,KXOSCARSONG-26-LIE,no,85,85,0,0,0,0,2026-03-15T17:12:51-04:00,2026-03-13T20:37:26-04:00
trade,16,KXVALORANTMAP-26MAR15PRNS-1-PR,yes,40,0,0,0,-640,-640,2026-03-15T18:00:49-04:00,2026-03-15T14:16:17-04:00
trade,25,KXVALORANTMAP-26MAR15PRNS-1-NS,no,43,0,0,0,-1075,-1075,2026-03-15T18:00:49-04:00,2026-03-15T13:09:39-04:00
trade,275,KXVALORANTMAP-26MAR15PRNS-1-NS,no,43,0,0,0,-11825,-11825,2026-03-15T18:00:49-04:00,2026-03-15T13:11:25-04:00
trade,91,KXVALORANTMAP-26MAR15PRNS-1-NS,no,43,0,0,0,-3913,-3913,2026-03-15T18:00:49-04:00,2026-03-15T13:37:35-04:00
trade,17,KXVALORANTMAP-26MAR15PRNS-1-NS,no,43,0,0,0,-731,-731,2026-03-15T18:00:49-04:00,2026-03-15T13:45:03-04:00
trade,42,KXVALORANTMAP-26MAR15PRNS-1-NS,no,43,0,0,0,-1806,-1806,2026-03-15T18:00:49-04:00,2026-03-15T13:57:08-04:00
trade,41,KXOSCARSONG-26-LIE,no,85,100,0,0,615,615,2026-03-15T23:11:09-04:00,2026-03-13T20:37:26-04:00
trade,12,KXOSCARSONG-26-LIE,no,85,100,0,0,180,180,2026-03-15T23:11:09-04:00,2026-03-13T20:38:20-04:00
trade,94,KXOSCARSONG-26-LIE,no,85,100,0,0,1410,1410,2026-03-15T23:11:09-04:00,2026-03-13T20:50:12-04:00
trade,117,KXOSCARSONG-26-LIE,no,85,100,0,0,1755,1755,2026-03-15T23:11:09-04:00,2026-03-13T20:58:06-04:00
trade,36,KXOSCARSONG-26-LIE,no,85,100,0,0,540,540,2026-03-15T23:11:09-04:00,2026-03-13T20:59:29-04:00
trade,62,KXLOLMAP-26MAR16FOXBLG-1-FOX,yes,38,0,0,0,-2356,-2356,2026-03-16T09:44:39-04:00,2026-03-15T23:21:42-04:00
trade,1,KXLOLMAP-26MAR16FOXBLG-1-FOX,yes,38,0,0,0,-38,-38,2026-03-16T09:44:39-04:00,2026-03-16T02:06:27-04:00
trade,1000,KXLOLMAP-26MAR16FOXBLG-1-FOX,yes,40,0,0,0,-40000,-40000,2026-03-16T09:44:39-04:00,2026-03-16T08:59:27-04:00
trade,10,KXLOLMAP-26MAR16FOXBLG-2-BLG,no,41,100,17,0,590,573,2026-03-16T10:34:19-04:00,2026-03-16T10:03:21-04:00
trade,500,KXLOLMAP-26MAR16FOXBLG-2-BLG,no,41,100,847,0,29500,28653,2026-03-16T10:34:19-04:00,2026-03-16T10:05:18-04:00
trade,263,KXLOLMAP-26MAR16FOXBLG-2-BLG,no,41,100,446,0,15517,15071,2026-03-16T10:34:19-04:00,2026-03-16T10:05:18-04:00
trade,237,KXLOLMAP-26MAR16FOXBLG-2-BLG,no,41,100,401,0,13983,13582,2026-03-16T10:34:19-04:00,2026-03-16T10:05:18-04:00
trade,500,KXLOLMAP-26MAR16FOXBLG-2-BLG,no,41,100,847,0,29500,28653,2026-03-16T10:34:19-04:00,2026-03-16T10:05:18-04:00
trade,500,KXLOLMAP-26MAR16FOXBLG-2-BLG,no,41,100,847,0,29500,28653,2026-03-16T10:34:19-04:00,2026-03-16T10:05:18-04:00
trade,500,KXLOLMAP-26MAR16FOXBLG-2-BLG,no,41,100,847,0,29500,28653,2026-03-16T10:34:19-04:00,2026-03-16T10:05:20-04:00
trade,388,KXLOLMAP-26MAR16FOXBLG-2-BLG,no,41,100,658,0,22892,22234,2026-03-16T10:34:19-04:00,2026-03-16T10:05:20-04:00
trade,112,KXLOLMAP-26MAR16FOXBLG-2-BLG,no,41,100,189,0,6608,6419,2026-03-16T10:34:19-04:00,2026-03-16T10:05:20-04:00
