gameid,league,date,time_min,gold_diff,xp_diff,cs_diff,kill_diff,prior_p_blue,blue_wins
LOLTMNT01_368165,LCK,2026-04-18T10:19:42+00:00,25,-6483.0,-3719.0,-94.0,-2,0.365218873002887,0
LOLTMNT01_368322,LCK,2026-04-19T08:06:04+00:00,10,113.0,275.0,-6.0,1,0.392097678396992,1
LOLTMNT01_368322,LCK,2026-04-19T08:06:04+00:00,15,950.0,426.0,-26.0,4,0.392097678396992,1
LOLTMNT01_368322,LCK,2026-04-19T08:06:04+00:00,20,1382.0,1467.0,-35.0,6,0.392097678396992,1
LOLTMNT01_368322,LCK,2026-04-19T08:06:04+00:00,25,2547.0,4737.0,-18.0,10,0.392097678396992,1
LOLTMNT01_368343,LCK,2026-04-19T10:01:26+00:00,10,-10.0,-946.0,-1.0,0,0.408588587132354,0
LOLTMNT01_368343,LCK,2026-04-19T10:01:26+00:00,15,-158.0,-494.0,-19.0,1,0.408588587132354,0
LOLTMNT01_368343,LCK,2026-04-19T10:01:26+00:00,20,781.0,1153.0,-40.0,5,0.408588587132354,0
LOLTMNT01_368343,LCK,2026-04-19T10:01:26+00:00,25,-4640.0,-6765.0,-64.0,1,0.408588587132354,0
LOLTMNT01_368366,LCK,2026-04-19T11:23:50+00:00,10,1548.0,884.0,21.0,1,0.86503699019313,1
LOLTMNT01_368366,LCK,2026-04-19T11:23:50+00:00,15,2818.0,2105.0,42.0,1,0.86503699019313,1
LOLTMNT01_368366,LCK,2026-04-19T11:23:50+00:00,20,4054.0,3195.0,31.0,3,0.86503699019313,1
LOLTMNT01_368366,LCK,2026-04-19T11:23:50+00:00,25,7868.0,3941.0,57.0,5,0.86503699019313,1
LOLTMNT01_368375,LCK,2026-04-19T12:15:21+00:00,10,40.0,-549.0,18.0,-1,0.870294161083011,1
LOLTMNT01_368375,LCK,2026-04-19T12:15:21+00:00,15,1440.0,317.0,40.0,0,0.870294161083011,1
LOLTMNT01_368375,LCK,2026-04-19T12:15:21+00:00,20,2263.0,186.0,41.0,0,0.870294161083011,1
LOLTMNT01_368375,LCK,2026-04-19T12:15:21+00:00,25,3805.0,1859.0,72.0,1,0.870294161083011,1
LOLTMNT01_371869,LCS,2026-05-03T20:08:44+00:00,10,69.0,1115.0,25.0,-1,0.5862000053977645,1
LOLTMNT01_371869,LCS,2026-05-03T20:08:44+00:00,15,-553.0,-87.0,16.0,-2,0.5862000053977645,1
LOLTMNT01_371869,LCS,2026-05-03T20:08:44+00:00,20,-1347.0,-1298.0,-15.0,-1,0.5862000053977645,1
LOLTMNT01_371869,LCS,2026-05-03T20:08:44+00:00,25,1358.0,3210.0,10.0,1,0.5862000053977645,1
LOLTMNT01_372225,LCS,2026-05-02T20:10:20+00:00,10,90.0,-371.0,-8.0,0,0.1749131143179219,0
LOLTMNT01_372225,LCS,2026-05-02T20:10:20+00:00,15,1074.0,-94.0,2.0,1,0.1749131143179219,0
LOLTMNT01_372225,LCS,2026-05-02T20:10:20+00:00,20,1808.0,-610.0,-10.0,1,0.1749131143179219,0
LOLTMNT01_372225,LCS,2026-05-02T20:10:20+00:00,25,-946.0,-3783.0,-32.0,-2,0.1749131143179219,0
LOLTMNT01_372247,LCS,2026-05-02T21:02:28+00:00,10,1961.0,1576.0,62.0,1,0.8250868856820781,0
LOLTMNT01_372247,LCS,2026-05-02T21:02:28+00:00,15,2445.0,1924.0,78.0,1,0.8250868856820781,0
LOLTMNT01_372247,LCS,2026-05-02T21:02:28+00:00,20,4161.0,2793.0,104.0,2,0.8250868856820781,0
LOLTMNT01_372247,LCS,2026-05-02T21:02:28+00:00,25,5009.0,4570.0,93.0,2,0.8250868856820781,0
LOLTMNT01_372285,LCS,2026-05-02T21:55:51+00:00,10,-275.0,269.0,-15.0,0,0.1749131143179219,0
LOLTMNT01_372285,LCS,2026-05-02T21:55:51+00:00,15,-2126.0,-1273.0,-28.0,-3,0.1749131143179219,0
LOLTMNT01_372285,LCS,2026-05-02T21:55:51+00:00,20,-3220.0,-1497.0,-44.0,-2,0.1749131143179219,0
LOLTMNT01_372285,LCS,2026-05-02T21:55:51+00:00,25,-5327.0,-7384.0,-74.0,-2,0.1749131143179219,0
LOLTMNT01_372303,LCS,2026-05-02T22:47:57+00:00,10,1223.0,581.0,43.0,1,0.2216051667157874,0
LOLTMNT01_372303,LCS,2026-05-02T22:47:57+00:00,15,1471.0,1256.0,65.0,0,0.2216051667157874,0
LOLTMNT01_372303,LCS,2026-05-02T22:47:57+00:00,20,3109.0,2377.0,95.0,0,0.2216051667157874,0
LOLTMNT01_372303,LCS,2026-05-02T22:47:57+00:00,25,-3658.0,-3999.0,55.0,-8,0.2216051667157874,0
LOLTMNT01_372312,LCS,2026-05-02T23:35:43+00:00,10,168.0,397.0,6.0,0,0.7783948332842126,1
LOLTMNT01_372312,LCS,2026-05-02T23:35:43+00:00,15,262.0,1678.0,15.0,2,0.7783948332842126,1
LOLTMNT01_372312,LCS,2026-05-02T23:35:43+00:00,20,-2075.0,-1087.0,10.0,-1,0.7783948332842126,1
LOLTMNT01_372312,LCS,2026-05-02T23:35:43+00:00,25,3590.0,9664.0,39.0,5,0.7783948332842126,1
LOLTMNT01_372786,LCS,2026-05-03T21:04:01+00:00,10,784.0,-76.0,-1.0,2,0.5862000053977645,1
LOLTMNT01_372786,LCS,2026-05-03T21:04:01+00:00,15,1180.0,1026.0,11.0,1,0.5862000053977645,1
LOLTMNT01_372786,LCS,2026-05-03T21:04:01+00:00,20,836.0,-159.0,-15.0,1,0.5862000053977645,1
LOLTMNT01_372786,LCS,2026-05-03T21:04:01+00:00,25,-786.0,-1969.0,-21.0,0,0.5862000053977645,1
LOLTMNT01_372948,EWC,2026-05-04T07:16:19+00:00,10,-987.0,-1066.0,-7.0,-1,0.589322204393654,1
LOLTMNT01_372948,EWC,2026-05-04T07:16:19+00:00,15,-3747.0,-1867.0,-35.0,-3,0.589322204393654,1
LOLTMNT01_372948,EWC,2026-05-04T07:16:19+00:00,20,1945.0,4234.0,-21.0,6,0.589322204393654,1
LOLTMNT01_372948,EWC,2026-05-04T07:16:19+00:00,25,1920.0,3325.0,-58.0,7,0.589322204393654,1
LOLTMNT01_373058,EWC,2026-05-04T08:16:56+00:00,10,-510.0,-695.0,-13.0,-1,0.589322204393654,0
LOLTMNT01_373058,EWC,2026-05-04T08:16:56+00:00,15,749.0,-909.0,-19.0,1,0.589322204393654,0
LOLTMNT01_373058,EWC,2026-05-04T08:16:56+00:00,20,1261.0,2.0,-18.0,2,0.589322204393654,0
LOLTMNT01_373058,EWC,2026-05-04T08:16:56+00:00,25,-7154.0,-10745.0,-45.0,-7,0.589322204393654,0
LOLTMNT01_373082,EWC,2026-05-04T09:05:30+00:00,10,234.0,-370.0,-4.0,-1,0.589322204393654,0
LOLTMNT01_373082,EWC,2026-05-04T09:05:30+00:00,15,-2383.0,-1502.0,-21.0,-3,0.589322204393654,0
LOLTMNT01_373082,EWC,2026-05-04T09:05:30+00:00,20,-4844.0,-2344.0,-23.0,-4,0.589322204393654,0
LOLTMNT01_373082,EWC,2026-05-04T09:05:30+00:00,25,-8106.0,-5968.0,-48.0,-6,0.589322204393654,0
LOLTMNT01_373144,EWC,2026-05-04T11:06:46+00:00,10,2638.0,1157.0,25.0,4,0.3419588024367044,1
LOLTMNT01_373144,EWC,2026-05-04T11:06:46+00:00,15,3620.0,1842.0,47.0,4,0.3419588024367044,1
LOLTMNT01_373144,EWC,2026-05-04T11:06:46+00:00,20,5525.0,3435.0,50.0,6,0.3419588024367044,1
LOLTMNT01_373144,EWC,2026-05-04T11:06:46+00:00,25,4284.0,3984.0,57.0,6,0.3419588024367044,1
LOLTMNT01_373179,EWC,2026-05-04T12:23:10+00:00,10,-984.0,-2097.0,-29.0,0,0.2434408008585433,0
LOLTMNT01_373179,EWC,2026-05-04T12:23:10+00:00,15,-3507.0,-3577.0,-37.0,-4,0.2434408008585433,0
LOLTMNT01_373179,EWC,2026-05-04T12:23:10+00:00,20,-6369.0,-6646.0,-61.0,-9,0.2434408008585433,0
LOLTMNT01_373542,EWC,2026-05-05T08:05:39+00:00,10,1334.0,1356.0,-4.0,3,0.1904771245313952,0
LOLTMNT01_373542,EWC,2026-05-05T08:05:39+00:00,15,778.0,1354.0,-4.0,2,0.1904771245313952,0
LOLTMNT01_373542,EWC,2026-05-05T08:05:39+00:00,20,524.0,526.0,-2.0,1,0.1904771245313952,0
LOLTMNT01_373542,EWC,2026-05-05T08:05:39+00:00,25,-7250.0,-9223.0,-39.0,-8,0.1904771245313952,0
LOLTMNT01_373567,EWC,2026-05-05T08:56:18+00:00,10,548.0,112.0,10.0,0,0.8095228754686048,1
LOLTMNT01_373567,EWC,2026-05-05T08:56:18+00:00,15,853.0,1447.0,27.0,0,0.8095228754686048,1
LOLTMNT01_373567,EWC,2026-05-05T08:56:18+00:00,20,3554.0,3823.0,30.0,4,0.8095228754686048,1
LOLTMNT01_373567,EWC,2026-05-05T08:56:18+00:00,25,3337.0,7692.0,25.0,5,0.8095228754686048,1
LOLTMNT01_373637,EWC,2026-05-05T10:52:00+00:00,10,2072.0,1171.0,40.0,2,0.6414552844044206,1
LOLTMNT01_373637,EWC,2026-05-05T10:52:00+00:00,15,3233.0,2410.0,46.0,4,0.6414552844044206,1
LOLTMNT01_373637,EWC,2026-05-05T10:52:00+00:00,20,3990.0,1578.0,71.0,3,0.6414552844044206,1
LOLTMNT01_373637,EWC,2026-05-05T10:52:00+00:00,25,2010.0,1831.0,68.0,-1,0.6414552844044206,1
LOLTMNT01_374008,EWC,2026-05-04T10:12:08+00:00,10,81.0,1566.0,25.0,-2,0.3419588024367044,1
LOLTMNT01_374008,EWC,2026-05-04T10:12:08+00:00,15,3226.0,3207.0,53.0,1,0.3419588024367044,1
LOLTMNT01_374008,EWC,2026-05-04T10:12:08+00:00,20,6555.0,5819.0,64.0,7,0.3419588024367044,1
LOLTMNT01_374008,EWC,2026-05-04T10:12:08+00:00,25,10524.0,8148.0,56.0,8,0.3419588024367044,1
LOLTMNT01_374095,EWC,2026-05-04T13:09:41+00:00,10,717.0,1033.0,-8.0,0,0.7565591991414566,1
LOLTMNT01_374095,EWC,2026-05-04T13:09:41+00:00,15,5651.0,5457.0,20.0,8,0.7565591991414566,1
LOLTMNT01_374095,EWC,2026-05-04T13:09:41+00:00,20,5976.0,6020.0,61.0,8,0.7565591991414566,1
LOLTMNT01_374095,EWC,2026-05-04T13:09:41+00:00,25,9067.0,9501.0,84.0,9,0.7565591991414566,1
LOLTMNT01_374517,EWC,2026-05-05T10:00:16+00:00,10,1288.0,219.0,32.0,1,0.6414552844044206,1
LOLTMNT01_374517,EWC,2026-05-05T10:00:16+00:00,15,4134.0,1865.0,70.0,3,0.6414552844044206,1
LOLTMNT01_374517,EWC,2026-05-05T10:00:16+00:00,20,4070.0,804.0,80.0,2,0.6414552844044206,1
LOLTMNT01_374517,EWC,2026-05-05T10:00:16+00:00,25,5536.0,3589.0,90.0,6,0.6414552844044206,1
LOLTMNT01_375534,LCK,2026-05-06T08:06:15+00:00,10,141.0,-368.0,-12.0,0,0.169295449650456,0
LOLTMNT01_375534,LCK,2026-05-06T08:06:15+00:00,15,-472.0,-756.0,-5.0,-2,0.169295449650456,0
LOLTMNT01_375534,LCK,2026-05-06T08:06:15+00:00,20,650.0,-11.0,-15.0,0,0.169295449650456,0
LOLTMNT01_375534,LCK,2026-05-06T08:06:15+00:00,25,1367.0,-3476.0,-26.0,0,0.169295449650456,0
LOLTMNT01_375573,LCK,2026-05-06T09:11:56+00:00,10,1230.0,-194.0,1.0,3,0.90078390775984,1
LOLTMNT01_375573,LCK,2026-05-06T09:11:56+00:00,15,1882.0,1330.0,13.0,5,0.90078390775984,1
LOLTMNT01_375573,LCK,2026-05-06T09:11:56+00:00,20,740.0,-48.0,18.0,4,0.90078390775984,1
LOLTMNT01_375573,LCK,2026-05-06T09:11:56+00:00,25,3842.0,6282.0,52.0,7,0.90078390775984,1
LOLTMNT01_376550,LCK,2026-05-06T10:34:43+00:00,10,-566.0,-365.0,-7.0,0,0.165610613211155,0
LOLTMNT01_376550,LCK,2026-05-06T10:34:43+00:00,15,-1383.0,-1798.0,-13.0,-2,0.165610613211155,0
LOLTMNT01_376550,LCK,2026-05-06T10:34:43+00:00,20,-7074.0,-7854.0,-62.0,-7,0.165610613211155,0
LOLTMNT01_376550,LCK,2026-05-06T10:34:43+00:00,25,-9333.0,-10261.0,-77.0,-11,0.165610613211155,0
LOLTMNT01_376585,LCK,2026-05-06T11:22:02+00:00,10,315.0,538.0,-10.0,-1,0.901589736827561,1
LOLTMNT01_376585,LCK,2026-05-06T11:22:02+00:00,15,780.0,645.0,-14.0,-1,0.901589736827561,1
LOLTMNT01_376585,LCK,2026-05-06T11:22:02+00:00,20,2372.0,-282.0,-10.0,-1,0.901589736827561,1
LOLTMNT01_376585,LCK,2026-05-06T11:22:02+00:00,25,1979.0,-1168.0,-14.0,-1,0.901589736827561,1
LOLTMNT01_377874,LCK,2026-05-08T11:32:42+00:00,10,1253.0,1064.0,18.0,2,0.917179734778198,1
LOLTMNT01_377874,LCK,2026-05-08T11:32:42+00:00,15,1855.0,1627.0,33.0,3,0.917179734778198,1
LOLTMNT01_377874,LCK,2026-05-08T11:32:42+00:00,20,5253.0,3686.0,53.0,5,0.917179734778198,1
LOLTMNT01_377874,LCK,2026-05-08T11:32:42+00:00,25,9752.0,11062.0,90.0,9,0.917179734778198,1
LOLTMNT01_378089,LCK,2026-05-07T08:07:34+00:00,10,-860.0,-413.0,30.0,-2,0.505540482926067,1
LOLTMNT01_378089,LCK,2026-05-07T08:07:34+00:00,15,-1028.0,-1715.0,-7.0,0,0.505540482926067,1
LOLTMNT01_378089,LCK,2026-05-07T08:07:34+00:00,20,-1576.0,-2385.0,-6.0,-1,0.505540482926067,1
LOLTMNT01_378089,LCK,2026-05-07T08:07:34+00:00,25,-1908.0,-1004.0,5.0,-1,0.505540482926067,1
LOLTMNT01_378106,LCK,2026-05-07T09:01:55+00:00,10,-1855.0,-1009.0,-28.0,-1,0.532069245913873,1
LOLTMNT01_378106,LCK,2026-05-07T09:01:55+00:00,15,-4201.0,-3280.0,-79.0,-1,0.532069245913873,1
LOLTMNT01_378106,LCK,2026-05-07T09:01:55+00:00,20,-5569.0,-4387.0,-92.0,-4,0.532069245913873,1
LOLTMNT01_378106,LCK,2026-05-07T09:01:55+00:00,25,-6209.0,-8527.0,-107.0,-5,0.532069245913873,1
LOLTMNT01_378144,LCK,2026-05-07T10:30:17+00:00,10,-542.0,426.0,-2.0,-1,0.775252549295304,0
LOLTMNT01_378144,LCK,2026-05-07T10:30:17+00:00,15,-2762.0,-1330.0,-20.0,-4,0.775252549295304,0
LOLTMNT01_378144,LCK,2026-05-07T10:30:17+00:00,20,-6269.0,-3469.0,-52.0,-6,0.775252549295304,0
LOLTMNT01_378144,LCK,2026-05-07T10:30:17+00:00,25,-6169.0,-6031.0,-68.0,-7,0.775252549295304,0
LOLTMNT01_378170,LCK,2026-05-07T11:22:31+00:00,10,-145.0,93.0,14.0,-1,0.371106635166538,1
LOLTMNT01_378170,LCK,2026-05-07T11:22:31+00:00,15,267.0,-930.0,-6.0,-1,0.371106635166538,1
LOLTMNT01_378170,LCK,2026-05-07T11:22:31+00:00,20,-2999.0,-2568.0,-5.0,-6,0.371106635166538,1
LOLTMNT01_378170,LCK,2026-05-07T11:22:31+00:00,25,-2781.0,-2634.0,-27.0,-5,0.371106635166538,1
LOLTMNT01_378734,LCK,2026-05-08T08:05:48+00:00,10,472.0,621.0,9.0,0,0.885347413070278,1
LOLTMNT01_378734,LCK,2026-05-08T08:05:48+00:00,15,1040.0,-66.0,-8.0,1,0.885347413070278,1
LOLTMNT01_378734,LCK,2026-05-08T08:05:48+00:00,20,4187.0,3999.0,37.0,6,0.885347413070278,1
LOLTMNT01_378734,LCK,2026-05-08T08:05:48+00:00,25,12033.0,12341.0,79.0,12,0.885347413070278,1
LOLTMNT01_378764,LCK,2026-05-08T08:52:21+00:00,10,3095.0,1999.0,37.0,4,0.888249990144202,1
LOLTMNT01_378764,LCK,2026-05-08T08:52:21+00:00,15,6271.0,4525.0,73.0,6,0.888249990144202,1
LOLTMNT01_378764,LCK,2026-05-08T08:52:21+00:00,20,9969.0,6849.0,96.0,8,0.888249990144202,1
LOLTMNT01_378764,LCK,2026-05-08T08:52:21+00:00,25,14562.0,10572.0,88.0,14,0.888249990144202,1
LOLTMNT01_378900,LCK,2026-05-08T10:40:52+00:00,10,1892.0,1380.0,19.0,3,0.915789724295029,1
LOLTMNT01_378900,LCK,2026-05-08T10:40:52+00:00,15,4431.0,4710.0,37.0,8,0.915789724295029,1
LOLTMNT01_378900,LCK,2026-05-08T10:40:52+00:00,20,9566.0,8043.0,48.0,13,0.915789724295029,1
LOLTMNT01_378900,LCK,2026-05-08T10:40:52+00:00,25,12988.0,12560.0,32.0,19,0.915789724295029,1
LOLTMNT01_379647,LCK,2026-05-09T10:15:45+00:00,10,822.0,871.0,36.0,0,0.482625417832386,1
LOLTMNT01_379647,LCK,2026-05-09T10:15:45+00:00,15,1102.0,1952.0,28.0,2,0.482625417832386,1
LOLTMNT01_379647,LCK,2026-05-09T10:15:45+00:00,20,1540.0,1698.0,25.0,2,0.482625417832386,1
LOLTMNT01_379647,LCK,2026-05-09T10:15:45+00:00,25,2637.0,3522.0,19.0,3,0.482625417832386,1
LOLTMNT01_379961,LCS,2026-05-09T20:08:09+00:00,10,-2073.0,-1145.0,-30.0,-3,0.349444484923397,0
LOLTMNT01_379961,LCS,2026-05-09T20:08:09+00:00,15,-1345.0,-722.0,-41.0,-1,0.349444484923397,0
LOLTMNT01_379961,LCS,2026-05-09T20:08:09+00:00,20,-1984.0,-1010.0,-60.0,-1,0.349444484923397,0
LOLTMNT01_379961,LCS,2026-05-09T20:08:09+00:00,25,-1647.0,-1724.0,-37.0,-1,0.349444484923397,0
LOLTMNT01_379978,LCS,2026-05-09T21:05:30+00:00,10,-1057.0,-782.0,23.0,-2,0.349444484923397,0
LOLTMNT01_379978,LCS,2026-05-09T21:05:30+00:00,15,-609.0,-45.0,23.0,-1,0.349444484923397,0
LOLTMNT01_379978,LCS,2026-05-09T21:05:30+00:00,20,-325.0,-1751.0,0.0,-1,0.349444484923397,0
LOLTMNT01_379978,LCS,2026-05-09T21:05:30+00:00,25,848.0,-413.0,-3.0,1,0.349444484923397,0
LOLTMNT01_379997,LCS,2026-05-09T22:43:18+00:00,10,-842.0,-257.0,-11.0,-2,0.6350681363112308,1
LOLTMNT01_379997,LCS,2026-05-09T22:43:18+00:00,15,-526.0,71.0,0.0,-2,0.6350681363112308,1
LOLTMNT01_379997,LCS,2026-05-09T22:43:18+00:00,20,31.0,441.0,-21.0,1,0.6350681363112308,1
LOLTMNT01_379997,LCS,2026-05-09T22:43:18+00:00,25,818.0,1808.0,-36.0,0,0.6350681363112308,1
LOLTMNT01_380497,LCK,2026-05-09T08:06:41+00:00,10,-138.0,-612.0,13.0,-1,0.676003148084843,0
LOLTMNT01_380497,LCK,2026-05-09T08:06:41+00:00,15,-1627.0,-2534.0,-2.0,-4,0.676003148084843,0
LOLTMNT01_380497,LCK,2026-05-09T08:06:41+00:00,20,-4740.0,-4805.0,-24.0,-6,0.676003148084843,0
LOLTMNT01_380497,LCK,2026-05-09T08:06:41+00:00,25,-6080.0,-7742.0,-24.0,-8,0.676003148084843,0
LOLTMNT01_380553,LCK,2026-05-09T08:59:58+00:00,10,435.0,-381.0,0.0,1,0.646135816599967,0
LOLTMNT01_380553,LCK,2026-05-09T08:59:58+00:00,15,-2411.0,-3311.0,-35.0,-2,0.646135816599967,0
LOLTMNT01_380553,LCK,2026-05-09T08:59:58+00:00,20,-3177.0,-1951.0,-34.0,-2,0.646135816599967,0
LOLTMNT01_380553,LCK,2026-05-09T08:59:58+00:00,25,-4101.0,-1461.0,-36.0,-2,0.646135816599967,0
LOLTMNT01_380657,LCK,2026-05-09T11:12:58+00:00,10,960.0,234.0,21.0,0,0.512282890661956,1
LOLTMNT01_380657,LCK,2026-05-09T11:12:58+00:00,15,20.0,979.0,42.0,-2,0.512282890661956,1
LOLTMNT01_380657,LCK,2026-05-09T11:12:58+00:00,20,1424.0,1209.0,17.0,0,0.512282890661956,1
LOLTMNT01_380657,LCK,2026-05-09T11:12:58+00:00,25,3207.0,5223.0,20.0,0,0.512282890661956,1
LOLTMNT01_380953,LCS,2026-05-09T22:00:36+00:00,10,-570.0,254.0,-5.0,-1,0.3649318636887692,0
LOLTMNT01_380953,LCS,2026-05-09T22:00:36+00:00,15,-965.0,-496.0,-22.0,-1,0.3649318636887692,0
LOLTMNT01_380953,LCS,2026-05-09T22:00:36+00:00,20,-3174.0,-2106.0,-42.0,-3,0.3649318636887692,0
LOLTMNT01_380953,LCS,2026-05-09T22:00:36+00:00,25,-9416.0,-12719.0,-65.0,-10,0.3649318636887692,0
LOLTMNT01_382057,LCK,2026-05-10T08:09:29+00:00,10,-3.0,-397.0,12.0,-2,0.71317826985218,1
LOLTMNT01_382057,LCK,2026-05-10T08:09:29+00:00,15,712.0,-18.0,13.0,-3,0.71317826985218,1
LOLTMNT01_382057,LCK,2026-05-10T08:09:29+00:00,20,4232.0,2952.0,-1.0,2,0.71317826985218,1
LOLTMNT01_382057,LCK,2026-05-10T08:09:29+00:00,25,8313.0,11035.0,27.0,5,0.71317826985218,1
LOLTMNT01_382071,LCK,2026-05-10T08:58:19+00:00,10,-404.0,175.0,26.0,-2,0.727633019071276,1
LOLTMNT01_382071,LCK,2026-05-10T08:58:19+00:00,15,-204.0,664.0,47.0,-2,0.727633019071276,1
LOLTMNT01_382071,LCK,2026-05-10T08:58:19+00:00,20,423.0,709.0,45.0,-2,0.727633019071276,1
LOLTMNT01_382071,LCK,2026-05-10T08:58:19+00:00,25,-1568.0,-679.0,25.0,-3,0.727633019071276,1
LOLTMNT01_382136,LCK,2026-05-10T10:31:52+00:00,10,1216.0,258.0,4.0,3,0.161161354600049,1
LOLTMNT01_382136,LCK,2026-05-10T10:31:52+00:00,15,-724.0,-1655.0,-3.0,0,0.161161354600049,1
LOLTMNT01_382136,LCK,2026-05-10T10:31:52+00:00,20,2236.0,2195.0,12.0,3,0.161161354600049,1
LOLTMNT01_382136,LCK,2026-05-10T10:31:52+00:00,25,4417.0,5770.0,17.0,7,0.161161354600049,1
LOLTMNT01_382172,LCK,2026-05-10T11:20:52+00:00,10,-2083.0,-991.0,-8.0,-5,0.188780665834295,0
LOLTMNT01_382172,LCK,2026-05-10T11:20:52+00:00,15,-4700.0,-5101.0,-69.0,-8,0.188780665834295,0
LOLTMNT01_382172,LCK,2026-05-10T11:20:52+00:00,20,-9832.0,-9110.0,-109.0,-14,0.188780665834295,0
LOLTMNT01_382172,LCK,2026-05-10T11:20:52+00:00,25,-15043.0,-14442.0,-114.0,-18,0.188780665834295,0
LOLTMNT01_382190,LCK,2026-05-10T12:06:37+00:00,10,1807.0,-43.0,13.0,2,0.888529346118303,1
LOLTMNT01_382190,LCK,2026-05-10T12:06:37+00:00,15,1521.0,-316.0,30.0,0,0.888529346118303,1
LOLTMNT01_382190,LCK,2026-05-10T12:06:37+00:00,20,2693.0,266.0,32.0,2,0.888529346118303,1
LOLTMNT01_382190,LCK,2026-05-10T12:06:37+00:00,25,5373.0,2545.0,51.0,3,0.888529346118303,1
LOLTMNT01_382416,LCS,2026-05-10T20:07:16+00:00,10,227.0,357.0,17.0,0,0.3890755460094383,1
LOLTMNT01_382416,LCS,2026-05-10T20:07:16+00:00,15,148.0,980.0,14.0,0,0.3890755460094383,1
LOLTMNT01_382416,LCS,2026-05-10T20:07:16+00:00,20,-608.0,4.0,-3.0,0,0.3890755460094383,1
LOLTMNT01_382416,LCS,2026-05-10T20:07:16+00:00,25,-1345.0,1370.0,-36.0,-2,0.3890755460094383,1
LOLTMNT01_382428,LCS,2026-05-10T21:06:20+00:00,10,291.0,59.0,-8.0,1,0.3890755460094383,0
LOLTMNT01_382428,LCS,2026-05-10T21:06:20+00:00,15,1648.0,1125.0,21.0,3,0.3890755460094383,0
LOLTMNT01_382428,LCS,2026-05-10T21:06:20+00:00,20,2270.0,2447.0,10.0,5,0.3890755460094383,0
LOLTMNT01_382428,LCS,2026-05-10T21:06:20+00:00,25,316.0,607.0,-20.0,5,0.3890755460094383,0
LOLTMNT01_382435,LCS,2026-05-10T22:02:15+00:00,10,1555.0,-197.0,-13.0,3,0.6109244539905617,1
LOLTMNT01_382435,LCS,2026-05-10T22:02:15+00:00,15,2303.0,-344.0,-12.0,3,0.6109244539905617,1
LOLTMNT01_382435,LCS,2026-05-10T22:02:15+00:00,20,2661.0,-2220.0,16.0,0,0.6109244539905617,1
LOLTMNT01_382435,LCS,2026-05-10T22:02:15+00:00,25,5704.0,1116.0,34.0,3,0.6109244539905617,1
LOLTMNT01_382446,LCS,2026-05-10T22:54:27+00:00,10,-1257.0,-114.0,-20.0,-1,0.4874660412180491,0
LOLTMNT01_382446,LCS,2026-05-10T22:54:27+00:00,15,-3053.0,-1970.0,-52.0,-2,0.4874660412180491,0
LOLTMNT01_382446,LCS,2026-05-10T22:54:27+00:00,20,-5122.0,-2373.0,-56.0,-3,0.4874660412180491,0
LOLTMNT01_382446,LCS,2026-05-10T22:54:27+00:00,25,-5903.0,-4176.0,-74.0,-3,0.4874660412180491,0
LOLTMNT01_382451,LCS,2026-05-10T23:47:40+00:00,10,-267.0,-424.0,3.0,0,0.5125339587819508,0
LOLTMNT01_382451,LCS,2026-05-10T23:47:40+00:00,15,204.0,-23.0,6.0,1,0.5125339587819508,0
LOLTMNT01_382451,LCS,2026-05-10T23:47:40+00:00,20,287.0,-332.0,13.0,0,0.5125339587819508,0
LOLTMNT01_382451,LCS,2026-05-10T23:47:40+00:00,25,1361.0,1668.0,15.0,0,0.5125339587819508,0
LOLTMNT01_382460,LCS,2026-05-11T00:44:19+00:00,10,609.0,468.0,-5.0,1,0.4874660412180491,0
LOLTMNT01_382460,LCS,2026-05-11T00:44:19+00:00,15,770.0,-156.0,-21.0,2,0.4874660412180491,0
LOLTMNT01_382460,LCS,2026-05-11T00:44:19+00:00,20,656.0,-1289.0,-53.0,3,0.4874660412180491,0
LOLTMNT01_382460,LCS,2026-05-11T00:44:19+00:00,25,-3988.0,-8604.0,-75.0,-1,0.4874660412180491,0
LOLTMNT01_383118,EWC,2026-05-12T08:07:34+00:00,10,2982.0,1124.0,24.0,7,0.7021576242060441,1
LOLTMNT01_383118,EWC,2026-05-12T08:07:34+00:00,15,6002.0,4077.0,66.0,10,0.7021576242060441,1
LOLTMNT01_383118,EWC,2026-05-12T08:07:34+00:00,20,9367.0,5843.0,22.0,15,0.7021576242060441,1
LOLTMNT01_383118,EWC,2026-05-12T08:07:34+00:00,25,15893.0,13952.0,72.0,21,0.7021576242060441,1
LOLTMNT01_383157,EWC,2026-05-12T08:54:02+00:00,10,-515.0,213.0,-14.0,1,0.2978423757939559,0
LOLTMNT01_383157,EWC,2026-05-12T08:54:02+00:00,15,-2589.0,-2036.0,-38.0,-3,0.2978423757939559,0
LOLTMNT01_383157,EWC,2026-05-12T08:54:02+00:00,20,-3389.0,-4955.0,-66.0,-3,0.2978423757939559,0
LOLTMNT01_383157,EWC,2026-05-12T08:54:02+00:00,25,-7098.0,-6881.0,-53.0,-7,0.2978423757939559,0
LOLTMNT01_383241,EWC,2026-05-12T10:51:54+00:00,10,350.0,-307.0,10.0,-1,0.6721572190135627,0
LOLTMNT01_383241,EWC,2026-05-12T10:51:54+00:00,15,-3849.0,-3897.0,-40.0,-5,0.6721572190135627,0
LOLTMNT01_383241,EWC,2026-05-12T10:51:54+00:00,20,-6838.0,-7747.0,-63.0,-9,0.6721572190135627,0
